result_group,source_path,copied_path,sha256,bytes,source_mtime_utc,git_state
cifar_sensitivity,scripts/neurips_2026_rebuttal/cifar_other_machine/README.md,revision_results/cifar_sensitivity/OTHER_MACHINE_README.md,2531e902db76e376ff35c845aac172b933de1d932ce4bc226877079dadd12e53,3654,2026-08-03T07:12:46.213709+00:00,untracked
cifar_sensitivity,scripts/neurips_2026_rebuttal/cifar_other_machine/run_cifar_sensitivity.sh,revision_results/cifar_sensitivity/OTHER_MACHINE_run_cifar_sensitivity.sh,fa247d28f8053e6f56d75cc5e28b4f92a9aeefec7c9e41617b30cd7e33ab63be,2545,2026-08-03T07:12:46.217709+00:00,untracked
cifar_sensitivity,experiments/cifar10_ood_detection.md,revision_results/cifar_sensitivity/cifar10_ood_detection.md,12932fd9bf9321075600551f4efa3ef9a38e70887d9ee8e7a9dcfcc8da740f81,10507,2026-04-20T03:55:21.369650+00:00,tracked
cifar_sensitivity,experiments/cifar10_ood_paper_table.md,revision_results/cifar_sensitivity/cifar10_ood_paper_table.md,cff19caf2a957c2e790e0ce4de148e9c7415f98a352195d7fb70d538d41ba0f7,2882,2026-04-13T00:22:30.621819+00:00,tracked
cifar_sensitivity,(derived in this collection run),revision_results/cifar_sensitivity/cifar10_openood_recovered_from_git.csv,08cce5a959c0fe4811b2550ff8cce28b99753821348f517e7b35391ee7c6fcca,19176,2026-08-04T20:50:55.430643+00:00,new
cifar_sensitivity,experiments/cifar10_tuning_plan.md,revision_results/cifar_sensitivity/cifar10_tuning_plan.md,9d4bcbf19799bfab4138334b79bc2c61e582a7b04e658d66b5ba8455acf0d736,17807,2026-08-03T07:12:46.053706+00:00,tracked
cifar_sensitivity,experiments/cifar_neurips_strengthening_plan.md,revision_results/cifar_sensitivity/cifar_neurips_strengthening_plan.md,e449e130a39965ef1cc6348b81e2f46126f0d5c2d0962c9202d5fb1a85df08a7,18625,2026-08-03T07:12:46.057707+00:00,tracked
cifar_sensitivity,experiments/cifar_paper_tables.md,revision_results/cifar_sensitivity/cifar_paper_tables.md,fefbb4c2704645f4bc6ec68dff7f3e836ceeca2c3cd20c61072bb294587409f1,9177,2026-04-20T03:55:21.369650+00:00,tracked
distilbert,results/banking77_distilbert_pnc/REPORT.md,revision_results/distilbert/REPORT_short.md,4500fc72c6caf5137f555865d40bb33f0bd5807e92f066677c77b6fb9d081daa,4087,2026-07-27T18:13:20.149023+00:00,untracked
distilbert,experiments/banking77_pnc/REUSE_MAP.md,revision_results/distilbert/REUSE_MAP.md,39ab996863fa062f55fc6559dcdafb0f47dbcd78bc78d4485feb1e71583daca9,3009,2026-07-27T16:21:48.378379+00:00,untracked
distilbert,results/banking77_distilbert_pnc/TRANSFORMER_FULL_REPORT.md,revision_results/distilbert/TRANSFORMER_FULL_REPORT.md,145fbdf23dd7a332410c91aa8dcea150bd7e6cae0c62265c672de641ab32d3cb,10414,2026-07-27T18:46:51.516760+00:00,untracked
distilbert,results/banking77_distilbert_pnc/tables/banking77_pnc.csv,revision_results/distilbert/banking77_pnc.csv,2af35a460c455b4b1611dddbf40a8e745d4f6dde91cebb9c2eb0ba5e330be41d,449,2026-07-27T18:13:20.039023+00:00,untracked
distilbert,results/banking77_distilbert_pnc/tables/banking77_pnc.md,revision_results/distilbert/banking77_pnc.md,3e0d45cda931f7394774fa45294d024950437e483e1fd0049bde924c8ae63042,681,2026-07-27T18:13:20.039023+00:00,untracked
distilbert,results/banking77_distilbert_pnc/tables/banking77_pnc.tex,revision_results/distilbert/banking77_pnc.tex,c8898344494fedb0dee8c1968b099016bf1f7d29c6c86ca95e0d8f294c04b376,624,2026-07-27T18:13:20.039023+00:00,untracked
distilbert,experiments/banking77_pnc/clinc_domains.json,revision_results/distilbert/clinc_domains.json,f47528da08770b5b6a7d9a8bc14fa1ed76bad3cf7cc69cec66d75227edc943c1,938,2026-07-27T00:46:52.520218+00:00,untracked
distilbert,(derived in this collection run),revision_results/distilbert/distilbert_aggregated_by_method_split.csv,45cdca18bc38ed40e1583474b7eb17c289b6a1fff25d921f5f69254ba68ab45a,3724,2026-08-04T20:48:54.842023+00:00,new
distilbert,(derived in this collection run),revision_results/distilbert/distilbert_per_seed_raw.csv,e8b7b0fda46c1c08344edf93424dd9248faa91758d703a1016a1e4f262092423,19468,2026-08-04T20:48:54.842023+00:00,new
distilbert,(derived in this collection run),revision_results/distilbert/distilbert_quoted_value_checks.csv,567a2a0ccba54d6481da6d8f999ab0c68013d1d9ed3cfe67a7606f33a904d37c,658,2026-08-04T20:48:54.846023+00:00,new
distilbert,results/banking77_distilbert_pnc/environment/environment_before.txt,revision_results/distilbert/environment.txt,8017e74f821fe8c0ad4346b0492d112106c065d88afaf043cfbc89aae830ff18,3640,2026-07-26T23:49:40.283419+00:00,untracked
distilbert,results/banking77_distilbert_pnc/metrics/across_seeds.json,revision_results/distilbert/metrics_across_seeds.json,a41428e1936cb1ac0beb3cbeac8a7e69ddc81c251266bbaaff0169bdcb569d00,34077,2026-07-27T18:13:20.039023+00:00,untracked
distilbert,results/banking77_distilbert_pnc/metrics/by_dataset.csv,revision_results/distilbert/metrics_by_dataset.csv,a63aa47d1075987826611b748568cef2a4bae64cf7973487715743ba62fd3338,6166,2026-07-27T18:13:20.039023+00:00,untracked
distilbert,results/banking77_distilbert_pnc/metrics/raw.csv,revision_results/distilbert/metrics_raw_per_seed.csv,c036e1333425853d82a5b749ad55727b1d4c53cc29a54e6744467ce8d3da69df,20002,2026-07-27T18:13:16.104690+00:00,untracked
distilbert,experiments/banking77_pnc/aggregate.py,revision_results/distilbert/script_aggregate.py,55427636a5af4ee2e1e7862ef3d6c266a3265decc2857ac0834acf5e3e80f797,3856,2026-07-27T16:16:11.601859+00:00,untracked
distilbert,experiments/banking77_pnc/baselines.py,revision_results/distilbert/script_baselines.py,9ccfd42c50d91df99253ced8dff79f561709d3fbff68411081c9abe656f379aa,5018,2026-07-27T16:31:46.990800+00:00,untracked
distilbert,experiments/banking77_pnc/data.py,revision_results/distilbert/script_data.py,548ccf7ce1ad4b95ad0ddd61584d277b351086738ef1874a6e8da32da219571c,4694,2026-07-27T00:05:11.870087+00:00,untracked
distilbert,experiments/banking77_pnc/evaluate.py,revision_results/distilbert/script_evaluate.py,79dfb19a13d6a5b9d24a00ab81ec32c9f60127edd15cb9f909c7e6bc1881268a,11638,2026-07-27T16:08:42.200241+00:00,untracked
distilbert,experiments/banking77_pnc/hf_checkpoint.py,revision_results/distilbert/script_hf_checkpoint.py,f32e23965ce434cdeef8cb5dd49d57b314d9d0e5d9082b170b6d0e8196febe76,3616,2026-07-26T23:54:14.658546+00:00,untracked
distilbert,experiments/banking77_pnc/run_queue.sh,revision_results/distilbert/script_run_queue.sh,108dd7b6b0f0fbe7a7d4f6ea8b07c8af733b84f3d0314e9800bf34f0ff4d580c,2095,2026-08-02T18:27:20.299864+00:00,untracked
distilbert,experiments/banking77_pnc/transformer_adapter.py,revision_results/distilbert/script_transformer_adapter.py,c6ba2bbf090121ff27deb2981e144fd28fe1d50c812deabd14cd382ffccdc7e3,6456,2026-07-27T02:21:02.838706+00:00,untracked
efficiency,results/cifar10/inference_cost.json @ git HEAD,revision_results/efficiency/cifar10_inference_cost_RECOVERED_FROM_GIT_HEAD.json,42e1fddf60883bb5fd247851906d9f2ff8515366787f0fca19d7dfce42a38b70,2774,(git blob @ HEAD),deleted-in-worktree/in-git-HEAD
efficiency,(derived in this collection run),revision_results/efficiency/cifar_inference_cost_from_git_HEAD.csv,c185139557e5b793adfcf98e2c580aec5f8ebec0e0473e48895f259dd2a05daf,1293,2026-08-04T20:48:54.834023+00:00,new
efficiency,results/neurips_2026_rebuttal/efficiency_v2/efficiency_Ant-v5_seed0_steps5000.json,revision_results/efficiency/efficiency_Ant-v5_seed0_steps5000.json,c2a10b9f747c6bbaa341ebd498b7ee37e91ce80b54b6aa0ed7a6949f4ba0a6f2,7463,2026-07-27T04:18:48.788533+00:00,untracked
efficiency,results/neurips_2026_rebuttal/efficiency_v2/efficiency_HalfCheetah-v5_seed0_steps5000.json,revision_results/efficiency/efficiency_HalfCheetah-v5_seed0_steps5000.json,80c3286889b5e87abd19583bea22aa8541d51df3e9dd66ddc17a027f1e3ceed1,7485,2026-07-27T03:42:01.805749+00:00,untracked
efficiency,results/neurips_2026_rebuttal/efficiency_v2/efficiency_Hopper-v5_seed0_steps5000.json,revision_results/efficiency/efficiency_Hopper-v5_seed0_steps5000.json,414a06d3e1c2afc0f5ddeb5e0b20f6f2a3c478511f6818ff34ed62c5c49cdd14,7470,2026-07-27T03:01:15.179763+00:00,untracked
efficiency,results/neurips_2026_rebuttal/efficiency_cifar_inference.csv,revision_results/efficiency/efficiency_cifar_inference.csv,f70cc66aa15e44d7fca6f2c9d7bdb460897a53f713cdc61911e586e835cdd7f0,769,2026-07-23T16:44:38.459203+00:00,untracked
efficiency,results/neurips_2026_rebuttal/efficiency_construction_mujoco.csv,revision_results/efficiency/efficiency_construction_mujoco.csv,0a728af9ff2bab9c5282b60838dbb705f2e1f5b70dd7da7daba6825d37fe8e1f,6459,2026-07-23T16:44:38.459203+00:00,untracked
efficiency,results/neurips_2026_rebuttal/efficiency_inference_mujoco.csv,revision_results/efficiency/efficiency_inference_mujoco.csv,42bda87a3bed534b896f0970d328f0252b480842e4df9f02ff99bea248238dab,454,2026-07-23T16:59:46.119134+00:00,untracked
efficiency,results/neurips_2026_rebuttal/efficiency_storage.csv,revision_results/efficiency/efficiency_storage.csv,6a15ddac1b1722264c506e3081b295340a73f806c5c2feb9554a62a207c84948,1014,2026-07-23T16:44:38.417531+00:00,untracked
efficiency,results/neurips_2026_rebuttal/efficiency_summary.md,revision_results/efficiency/efficiency_summary.md,612cdc0c175191db729f986ac24cbe724a0a508ef4bd3784e68dc1f779490990,4263,2026-07-23T17:00:49.347657+00:00,untracked
efficiency,results/neurips_2026_rebuttal/efficiency_v2/efficiency_v2_rows.csv,revision_results/efficiency/efficiency_v2_rows.csv,12333e9351c6456eb98ef0ae248b6ea5a6b2b5f29833c7d99c4f45987ffdc6ea,3281,2026-07-27T04:19:10.966785+00:00,untracked
efficiency,results/neurips_2026_rebuttal/efficiency_v2/efficiency_v2_table.md,revision_results/efficiency/efficiency_v2_table.md,5d922c4ebdc881617fd586cf5e294bcdc26de938f466576897eacc07124df734,3397,2026-07-27T04:19:10.966785+00:00,untracked
efficiency,(derived in this collection run),revision_results/efficiency/mujoco_construction_normalized.csv,a931560760a7026d97ebe4dba5a8e68cf70d1e15c0ac1195613bee4411ba1322,887,2026-08-04T20:48:54.830023+00:00,new
efficiency,experiments/scripts/aggregate_efficiency.py,revision_results/efficiency/script_aggregate_efficiency.py,3885fdaa4647ff13309283707e842189982ef1b39e7ca6de1d4a1d565ef7fde2,6256,2026-07-27T01:22:24.906216+00:00,untracked
efficiency,experiments/scripts/efficiency_benchmark.py,revision_results/efficiency/script_efficiency_benchmark.py,034cbfa575f191b9e992527f29cf6c1b43f858fd0f7c55aa944d5bafade64703,21300,2026-08-03T07:11:53.945732+00:00,untracked
efficiency,scripts/neurips_2026_rebuttal/priority4_efficiency.py,revision_results/efficiency/script_priority4_efficiency.py,7ff95f3c7200e1738d20d2a0d13fc964b7c3c46ab7486d255da70aca82927851,7412,2026-07-23T16:44:30.948523+00:00,untracked
efficiency,scripts/neurips_2026_rebuttal/priority4_inference_bench.py,revision_results/efficiency/script_priority4_inference_bench.py,6d93ebde2073fa0b3e4d1a0ec8bc3d52a5e6230ce93a212fd7e0f2a3193adb36,4986,2026-08-03T07:11:54.269727+00:00,untracked
finite_scale_validation,pnc_theory_reports/AUDIT_IMPLEMENTATION.md,revision_results/finite_scale_validation/AUDIT_IMPLEMENTATION.md,4df3c8f3e406b9bc2e7084d0f2156fdfbe6b381c52e03e0662df43270dfacb74,10907,2026-07-24T16:56:23.259723+00:00,untracked
finite_scale_validation,reports/finite_transfer/METHODS.md,revision_results/finite_scale_validation/METHODS.md,ee7eed05a7f171c1e6be22828c432101c7fde7d5bcfd151dbd70ae0674d903c6,8681,2026-08-03T07:12:46.197709+00:00,untracked
finite_scale_validation,pnc_theory_reports/MULTILAYER_THEORY_VALIDATION.md,revision_results/finite_scale_validation/MULTILAYER_THEORY_VALIDATION.md,18f0854f74b8aa96c6506f4dca0f88d57fc90c97fecc95a432340975e47f834b,2856,2026-07-24T17:05:06.066332+00:00,untracked
finite_scale_validation,reports/finite_transfer/RESULTS_MANIFEST.md,revision_results/finite_scale_validation/RESULTS_MANIFEST.md,dd136a35c3809e768e3f491f90831a1600b5a56b55547cfb3206fedbffab8d29,6025,2026-07-30T16:46:20.575638+00:00,untracked
finite_scale_validation,pnc_theory_reports/THEOREM_VALIDATION.md,revision_results/finite_scale_validation/THEOREM_VALIDATION.md,769e28f539c9375a1987057cb6d13770abf33607076f5db64a124763949ba7c8,12516,2026-07-24T16:53:53.055794+00:00,untracked
finite_scale_validation,artifacts/finite_transfer/mujoco_tier1/identity.csv,revision_results/finite_scale_validation/finite_identity_mujoco_tier1_v1.csv,df1d382a233de54bf0e2ce629950d2e145f73ff7ee8bddf2929f480040b28c26,241743,2026-07-29T20:25:28.602647+00:00,untracked
finite_scale_validation,artifacts/finite_transfer/mujoco_tier1_v2/identity.csv,revision_results/finite_scale_validation/finite_identity_mujoco_tier1_v2.csv,df1d382a233de54bf0e2ce629950d2e145f73ff7ee8bddf2929f480040b28c26,241743,2026-07-29T23:31:12.944254+00:00,untracked
finite_scale_validation,artifacts/finite_transfer/mujoco_tier1_v2/provenance.json,revision_results/finite_scale_validation/finite_identity_mujoco_tier1_v2_provenance.json,8d2b581f6316add9e549c08056d7b8ecf207ca53e76b0abf042ecc997c586c56,18630,2026-07-29T23:31:13.145854+00:00,untracked
finite_scale_validation,reports/finite_transfer/tables/part0_identity.allenv.md,revision_results/finite_scale_validation/part0_identity.allenv.md,a775cddcb5998ba91def1a024695923a5cab8fa8d0ecf1e1c77822ee04f3fddd,1457,2026-07-30T03:29:28.008931+00:00,untracked
finite_scale_validation,analysis/finite_transfer/finite_identity.py,revision_results/finite_scale_validation/script_finite_identity.py,a0c09d8713a3da96fda2cfc727158bef4fa23fb8b9c2637015850695262030fa,14680,2026-07-29T18:14:28.690438+00:00,untracked
finite_scale_validation,experiments/scripts/pnc_theory/linalg.py,revision_results/finite_scale_validation/script_linalg.py,646162d8580839d520f67b634ed3d005c8bd18ca22615b26d168ebb9204369f7,17367,2026-08-03T06:26:56.903977+00:00,untracked
finite_scale_validation,experiments/scripts/pnc_theory/multilayer.py,revision_results/finite_scale_validation/script_multilayer.py,eb701e32f1aa7590ea486952a646fa4b27169d652f174a91e02741a496423624,11767,2026-07-24T20:27:34.941924+00:00,untracked
finite_scale_validation,experiments/scripts/pnc_theory/validate_bridge.py,revision_results/finite_scale_validation/script_validate_bridge.py,e9ad3ff74a5b43d7ef7c5c85090c9bcfac56940746a47f57eed5a86a7a016230,6391,2026-07-24T16:52:45.549256+00:00,untracked
finite_scale_validation,experiments/scripts/pnc_theory/validate_multilayer.py,revision_results/finite_scale_validation/script_validate_multilayer.py,48e709759c8c6e2dc91123f904af6b5324edf01cceecbd0c439d7e47855c775e,8823,2026-07-24T19:04:52.875156+00:00,untracked
finite_scale_validation,experiments/scripts/pnc_theory/test_linalg.py,revision_results/finite_scale_validation/unittest_test_linalg.py,3afd08bb2cdea41bc82697a0604737771c692330fc476e723ee91a951902b4a1,7873,2026-07-24T08:03:04.550089+00:00,untracked
large_artifact_checksums,(derived in this collection run),revision_results/provenance/large_artifact_checksums/distilbert_checkpoint.sha256,7a4dd31cdcdd5f5e38d09261e88d634f867072c506a326072a029d5398fbbb34,1383,2026-08-04T20:56:46.879232+00:00,new
large_artifact_checksums,(derived in this collection run),revision_results/provenance/large_artifact_checksums/distilbert_members.sha256,6da54b5d3cf396fdf08f9da08fdacaa2227a16ff20bc916ed07d91a8f3bb4481,2212,2026-08-04T20:56:47.563232+00:00,new
large_artifact_checksums,(derived in this collection run),revision_results/provenance/large_artifact_checksums/distilbert_predictions.sha256,af2e02e0126b916601dd0eb33257d95d99d6ca092582ed083429b4a3911642ba,25440,2026-08-04T20:56:47.577632+00:00,new
large_artifact_checksums,(derived in this collection run),revision_results/provenance/large_artifact_checksums/finite_transfer_tier1_v2.sha256,618d66f2af775d5db6cfa861e71bb2193e51e27730456aca3002352d4f321a2e,267,2026-08-04T20:56:47.595632+00:00,new
large_artifact_checksums,(derived in this collection run),revision_results/provenance/large_artifact_checksums/mechanism_pnc_npz.sha256,6851c0a791416f15d5bea7e112140067e8edba6484aab53a363e56d037db8305,2687,2026-08-04T20:56:47.624432+00:00,new
large_artifact_checksums,(derived in this collection run),revision_results/provenance/large_artifact_checksums/mujoco_sensitivity_raw_json.sha256,b15f29d511421ba105d98845ea8c96cd2ef9509531e9a37e5f907cfa389c3eb5,89132,2026-08-04T20:56:47.620832+00:00,new
large_artifact_checksums,(derived in this collection run),revision_results/provenance/large_artifact_checksums/pnc_theory_base_models.sha256,2cfd5ad8cdbae9fb8530b2bcfb3b5ae8d79310dc01db3c9346e1d24837850e35,5397,2026-08-04T20:56:46.656032+00:00,new
large_artifact_checksums,(derived in this collection run),revision_results/provenance/large_artifact_checksums/posthoc_base_models_backup.sha256,f83cc596f8ea6f903235ea0f73818a59920dadccebf7dc73d44ab8dc4a0d892a,248,2026-08-04T20:56:46.674032+00:00,new
large_artifact_checksums,(derived in this collection run),revision_results/provenance/large_artifact_checksums/scod_configs.sha256,dacdcdbea9f43256b5a2066315f8d6916287d6202d79043359bcd15bdd00bf9a,4254,2026-08-04T20:56:46.627232+00:00,new
large_artifact_checksums,(derived in this collection run),revision_results/provenance/large_artifact_checksums/scod_predictions.sha256,b08f1fe4ee257f34d011a5b168d486ba48024fe310d93aa6ec8b6a97c6725193,31414,2026-08-04T20:56:43.155529+00:00,new
large_artifact_checksums,(derived in this collection run),revision_results/provenance/large_artifact_checksums/scod_sketches.sha256,b3683e59d8da6030ec061796b375d1873c6d59492175a953b03e548272767b2d,4437,2026-08-04T20:56:46.627232+00:00,new
large_artifact_checksums,(derived in this collection run),revision_results/provenance/large_artifact_checksums/scod_timing.sha256,2f9009407055adc3eee87bc94827043b71863ca6294c9204d219a904faae1ae6,4221,2026-08-04T20:56:46.627232+00:00,new
layer_scope,pnc_theory_reports/LAYER_PAIR_SELECTION.md,revision_results/layer_scope/LAYER_PAIR_SELECTION.md,ab268c35ba521004e05f6da47cc88b55e4444daeb413b0dcddf114f8ad57aa94,3296,2026-07-24T20:31:03.385588+00:00,untracked
layer_scope,pnc_theory_reports/LAYER_SELECTION.md,revision_results/layer_scope/LAYER_SELECTION.md,6f0780263ce366e1d61bd58b4a8acaccce542afabddc37871cf3500b710cdfa7,3863,2026-07-24T18:36:28.493881+00:00,untracked
layer_scope,pnc_theory_reports/MULTILAYER_ID_ONLY_SELECTION.md,revision_results/layer_scope/MULTILAYER_ID_ONLY_SELECTION.md,6ebf849e235abfaa3eefc392719bb00b06c920b6fa7924716d493c88d01562d3,2443,2026-07-24T19:33:56.030103+00:00,untracked
layer_scope,(derived in this collection run),revision_results/layer_scope/layer_scope_quoted_value_checks.csv,1c72b9e5a04d76d8ac48618bcb8f40fdef2e2d2ce7713755937b61767657f105,390,2026-08-04T20:53:31.971386+00:00,new
layer_scope,(derived in this collection run),revision_results/layer_scope/mujoco_layer_scope_aggregates.csv,a17caefbfd81185abed4ce421d6cd197409cc23d689381013900d6ec089242d6,356,2026-08-04T20:44:07.608573+00:00,new
layer_scope,(derived in this collection run),revision_results/layer_scope/mujoco_layer_scope_by_environment.csv,cd2f226f3805ac2fde0b1dccc763e212113c34f397d7b526b544712d89e27e40,5195,2026-08-04T20:44:07.596886+00:00,new
layer_scope,(derived in this collection run),revision_results/layer_scope/mujoco_layer_scope_per_seed.csv,5a147c70c24d6e96c2704f090fffe6199669fa625a5d448ef7c5b4189a06fe13,238993,2026-08-04T20:44:07.604677+00:00,new
layer_scope,(derived in this collection run),revision_results/layer_scope/sourceA_priority1_halfcheetah_layer_rows.csv,084f65a6cdfb32252acdf2d83e94d645ee53a9d23318cd960a34c048c8484769,2128,2026-08-04T20:53:31.921529+00:00,new
layer_scope,(derived in this collection run),revision_results/layer_scope/sourceB_11env_27seed_layer_by_environment.csv,025bd06baf4e90325786bf311e2209f90dac0e515edbf56af8da546f817b4421,1328,2026-08-04T20:53:31.967551+00:00,new
mechanism,results/neurips_2026_rebuttal/priority2/linearization_diagnostics.csv,revision_results/mechanism/linearization_diagnostics.csv,726f4108a1a4fe3e8b6ffff55e7f5e7c1d968422b205b6a333c2917b00c12fb3,46977,2026-07-23T16:55:05.497647+00:00,untracked
mechanism,results/neurips_2026_rebuttal/priority2/linearization_summary.md,revision_results/mechanism/linearization_summary.md,fc2a4557f6521982fb08e0dd5e5668f3c8b3cea373fea36e4f73f95ae3fc549a,4179,2026-07-23T16:56:00.705400+00:00,untracked
mechanism,results/neurips_2026_rebuttal/priority3/mechanism_HalfCheetah-v5_seed0.csv,revision_results/mechanism/mechanism_HalfCheetah-v5_seed0.csv,78b42756a48f07b96e653747bdfa23f82ae4a5fab8270a5653df978193a66bcd,2356957,2026-07-23T16:56:57.286831+00:00,untracked
mechanism,results/neurips_2026_rebuttal/priority3/mechanism_HalfCheetah-v5_seed0.json,revision_results/mechanism/mechanism_HalfCheetah-v5_seed0.json,d0c7675dc79a29df6aac5a3bd61a5bd946d1b7be7aed2a8c8fe84732cdabc721,411,2026-07-23T16:56:57.286831+00:00,untracked
mechanism,results/neurips_2026_rebuttal/priority3/mechanism_Hopper-v5_seed0.csv,revision_results/mechanism/mechanism_Hopper-v5_seed0.csv,1b318a0c2b5cc8c9fbeaea6ca0d7d338652d6665701205db5822c32bfe341e22,2203324,2026-07-23T16:57:57.577987+00:00,untracked
mechanism,results/neurips_2026_rebuttal/priority3/mechanism_Hopper-v5_seed0.json,revision_results/mechanism/mechanism_Hopper-v5_seed0.json,7150a64ebc02aee74e0a8dece7dca6b2c8fb0b0cb922e917fa3797f175d45ce5,404,2026-07-23T16:57:57.577987+00:00,untracked
mechanism,results/neurips_2026_rebuttal/priority3/mechanism_second_domain.csv,revision_results/mechanism/mechanism_second_domain.csv,bf150d6739eb6304b60eb803e08e68076186370567898e25a0ba66946386cf9f,4560223,2026-07-23T16:58:28.939095+00:00,untracked
mechanism,results/neurips_2026_rebuttal/priority3/mechanism_second_domain_summary.md,revision_results/mechanism/mechanism_second_domain_summary.md,e11bbc8955eb891854a26fa2ba4d2306dc8a49964c8f3ce5fc3343101ca21986,2380,2026-07-23T16:58:28.774900+00:00,untracked
mechanism,experiments/random_vs_low_evidence.md,revision_results/mechanism/random_vs_low_evidence.md,2e03c93c42f4d6e737da45d037a8ec4b1bd6dd1f8aea3ce244a6786740b003a1,13167,2026-04-18T03:03:45.979386+00:00,tracked
mechanism,experiments/random_vs_low_hypotheses_plan.md,revision_results/mechanism/random_vs_low_hypotheses_plan.md,2d788a74c5fe71abfd4d40bd2c81005396d084e5f0f767090384db352925f118,12392,2026-04-18T03:04:10.583790+00:00,untracked
mechanism,experiments/scripts/plot_random_vs_low_evidence.py,revision_results/mechanism/script_plot_random_vs_low_evidence.py,f95ed587f15ec628384db1addbfb92575e01f14ae6d9f6f878902176e7839e6c,10033,2026-04-18T03:00:04.370426+00:00,untracked
mechanism,scripts/neurips_2026_rebuttal/priority2_linearization.py,revision_results/mechanism/script_priority2_linearization.py,151fe3c10df3511ba368256a21e5783ae44ceb4ddd514355bbbd96be642f0f07,10721,2026-08-03T07:11:54.269727+00:00,untracked
mechanism,scripts/neurips_2026_rebuttal/priority3_mechanism.py,revision_results/mechanism/script_priority3_mechanism.py,bda590565930f3685a3f4e6c1b1752124a9e26555c794fd4210d602706eef5a0,7027,2026-08-03T07:11:54.269727+00:00,untracked
mechanism,experiments/scripts/random_vs_low_diagnostic.py,revision_results/mechanism/script_random_vs_low_diagnostic.py,aa763eec5844ba733175aa1d9c9b4e7ee2d9fbb0fcf65a28733bfc331ef3ebff,17009,2026-08-03T07:11:54.041731+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/CALIB_FIX_VALIDATION.md,revision_results/mujoco_sensitivity/CALIB_FIX_VALIDATION.md,2a9467606a8db02deb9673e9a24b92dd1771bc5cb0e5cfcb5363be4cc702daca,4557,2026-07-25T17:03:19.524694+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/MANIFEST.md,revision_results/mujoco_sensitivity/MANIFEST.md,8ea12662709d74098ac0898f4158a96b11849b78ab48f1e1baf0255012c5698b,4211,2026-07-25T05:40:19.105702+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/MUJOCO_FAR_SENSITIVITY_RESULTS.md,revision_results/mujoco_sensitivity/MUJOCO_FAR_SENSITIVITY_RESULTS.md,b927243b4cb591ead0ba58d34bd4aca63077e68fbec89fc61b739919fb5274f4,7525,2026-07-25T18:01:25.349394+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/archive_wrong_anchor_lam0/MUJOCO_SENSITIVITY_RESULTS.md,revision_results/mujoco_sensitivity/SUPERSEDED_wrong_anchor_MUJOCO_SENSITIVITY_RESULTS.md,11b9379e9eccf254a8457f12e32d1b2d6021538cd5636d93e579ff96209683ad,9246,2026-07-24T22:58:19.946536+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/anchors.json,revision_results/mujoco_sensitivity/anchors.json,3ac58d460c4b17ed3e4ae95c4dbebde15b986b341d717e7897f90bc85e4d4c86,1339,2026-07-25T06:24:01.495815+00:00,untracked
mujoco_sensitivity,(derived in this collection run),revision_results/mujoco_sensitivity/bootstrap_double_descent_curves.csv,b345c28f2d9a0b07f4dca6412d772c8a2bc62709d80f0c843d7d49a628231636,37753,2026-08-04T20:44:07.581302+00:00,new
mujoco_sensitivity,(derived in this collection run),revision_results/mujoco_sensitivity/calibration_pool_curves.csv,c8c1730e5295562a8c7013e5bc75d1bba4b3190c0c0f4d5793db0bb8cce81d43,8261,2026-08-04T20:44:07.589094+00:00,new
mujoco_sensitivity,(derived in this collection run),revision_results/mujoco_sensitivity/cell_classification.csv,c91bd42fda6b5ebd3511c9f20ee60bf58ac23767a8636c591974e85b02522b60,21810,2026-08-04T20:44:07.557927+00:00,new
mujoco_sensitivity,(derived in this collection run),revision_results/mujoco_sensitivity/cell_classification_counts_vs_quoted.csv,f945d61217811e5d2afc1d1e9113232d994b08444aba9a7eea2b2c2227d6bc51,175,2026-08-04T20:44:07.565719+00:00,new
mujoco_sensitivity,(derived in this collection run),revision_results/mujoco_sensitivity/classification_rule_sweep.csv,b2ebbfaaf96d4f4c90a63f973b86b3bb110d3d45843972e3dd3d5aa5e27630b9,750,2026-08-04T20:45:12.510883+00:00,new
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/aggregates/far_across_envs.csv,revision_results/mujoco_sensitivity/far_across_envs.csv,8ccfded71de1dda73db6c2e698db361ecd9f61383e025e8a01d24f690edb1dde,11849,2026-07-25T17:02:41.080933+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/aggregates/far_bootfull_raw.csv,revision_results/mujoco_sensitivity/far_bootfull_raw.csv,21554c20014903c53bf22b8c68e0ad1c9b62292041095f89ef81506f90073034,1251855,2026-07-25T23:29:39.022947+00:00,untracked
